image_location,name,id,person_box_x1,person_box_x2,name_box_x1,name_box_x2,id_box_x1,id_box_x2 
dataset\gen_cards\f486.jpg,ظبية عجاج صمصام ايوب,١٢ ٦٣١ ١ ٦ ٥٢ ٧٣ ٨٨ ٣ ,"25,50","357,494","904,240","1217,388","640,630","1232,705"
dataset\gen_cards\f487.jpg,بشيرة نضال مكتوم عايض,٥٧ ٠٧٧ ٩ ٥ ٩٧ ١٣ ٣٧ ٤ ,"25,50","357,494","916,240","1217,388","640,630","1232,705"
dataset\gen_cards\f488.jpg,هنوف فكري مراد قعقاع,٥١ ٠٠٩ ٠ ٨ ٨٢ ٩٢ ٤٩ ٦ ,"25,50","357,494","951,240","1217,388","640,630","1232,705"
dataset\gen_cards\f489.jpg,اميمة كاسر عيد مضر,٩٤ ٢٠٣ ٩ ٩ ٧٨ ٠٧ ١٠ ٠ ,"25,50","357,494","973,240","1217,388","640,630","1232,705"
dataset\gen_cards\f490.jpg,موهبة وديع ساهد اغيد,٠٦ ٨٧٩ ٩ ٢ ٨٢ ٥٧ ٢١ ٩ ,"25,50","357,494","966,240","1217,388","640,630","1232,705"
dataset\gen_cards\f491.jpg,اجلال منصور قاسم ضاهر,٣٤ ٨٨٢ ٧ ٦ ٤٥ ١٨ ٤٤ ٦ ,"25,50","357,494","914,240","1217,388","640,630","1232,705"
dataset\gen_cards\f492.jpg,رند حمدون نوفل نمر,٢٩ ٢٩٩ ٤ ٧ ١٠ ٥٢ ٥١ ٣ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\f493.jpg,نورا نصار حيدر فياض,٢٧ ٦٩٩ ٩ ٨ ٥٥ ٧٢ ٩٠ ٩ ,"25,50","357,494","940,240","1217,388","640,630","1232,705"
dataset\gen_cards\f494.jpg,ريماس ايوب هادي ناصف,٦١ ٦٥٣ ٠ ٦ ٣٩ ٦٥ ٠٨ ٩ ,"25,50","357,494","935,240","1217,388","640,630","1232,705"
dataset\gen_cards\f495.jpg,زهية زاكي غازي منهل,٩٣ ٣١٨ ٦ ١ ٨٠ ٠٦ ٠٤ ٦ ,"25,50","357,494","946,240","1217,388","640,630","1232,705"
dataset\gen_cards\f496.jpg,كادي اوس مساعد ايهاب,٤٢ ٣٢٣ ٩ ٧ ٧٣ ٨٣ ٥٩ ٢ ,"25,50","357,494","926,240","1217,388","640,630","1232,705"
dataset\gen_cards\f497.jpg,راحيل هائل محمد لقمان,٦٠ ١٤٠ ٣ ٥ ٢٦ ٧٨ ٩٠ ٣ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f498.jpg,هنوف وسيم حسون مطلب,٤٩ ٦٥٩ ٥ ٩ ٥٠ ٣٠ ٣٥ ٧ ,"25,50","357,494","919,240","1217,388","640,630","1232,705"
dataset\gen_cards\f499.jpg,مطيعة مناحي ساعد مجير,١٨ ٥٧٢ ٨ ٩ ٠٦ ٦٧ ٣٤ ١ ,"25,50","357,494","930,240","1217,388","640,630","1232,705"
dataset\gen_cards\f500.jpg,رفعة نعمان نصار ناصيف,٤٧ ٤٧١ ٩ ٩ ٧٥ ٤٥ ٥١ ٥ ,"25,50","357,494","910,240","1217,388","640,630","1232,705"
dataset\gen_cards\f501.jpg,هالة حمد راجي نجم الدين,٥٦ ٣٤٠ ٠ ٧ ٢٨ ٠٩ ٧١ ٢ ,"25,50","357,494","898,240","1217,388","640,630","1232,705"
dataset\gen_cards\f502.jpg,حورية هزاع مديد ايمن,٤٨ ٥٨١ ٧ ٧ ٣٦ ٦٦ ٧٢ ٩ ,"25,50","357,494","972,240","1217,388","640,630","1232,705"
dataset\gen_cards\f503.jpg,بشيرة نجدت درغام عشير,٦٩ ٠٥٤ ٧ ٣ ٣٢ ٤١ ٢٩ ٥ ,"25,50","357,494","923,240","1217,388","640,630","1232,705"
dataset\gen_cards\f504.jpg,سارا احسان سهيل حزم,٤٩ ٠٠٨ ٠ ٧ ٣٠ ٠٨ ٥٦ ٩ ,"25,50","357,494","939,240","1217,388","640,630","1232,705"
dataset\gen_cards\f505.jpg,خزاما سمعون جلال غسان,٣٥ ٢٣٢ ١ ٤ ٠٨ ١٥ ٢٢ ٠ ,"25,50","357,494","911,240","1217,388","640,630","1232,705"
dataset\gen_cards\f506.jpg,كاظمة سعدون حسن عكاشة,٦٣ ٣٥١ ٤ ٦ ٨٦ ٢٥ ٨٦ ٢ ,"25,50","357,494","897,240","1217,388","640,630","1232,705"
dataset\gen_cards\f507.jpg,ريتال رمضان مرسي عويس,٠٢ ٣٠٢ ١ ٤ ٠٥ ٧٢ ٧٦ ٨ ,"25,50","357,494","877,240","1217,388","640,630","1232,705"
dataset\gen_cards\f508.jpg,روا قسيم مصطفا حزام,٤٨ ٢٧١ ٨ ٢ ٤٨ ٨٩ ٠٠ ٩ ,"25,50","357,494","932,240","1217,388","640,630","1232,705"
dataset\gen_cards\f509.jpg,حسناء سعدون بليغ نذير,٧٧ ٩٦٦ ٧ ٢ ١٠ ٣٥ ٥٠ ٢ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\f510.jpg,تيماء وليد جلال عبدالعظيم,٥٧ ٩١١ ٠ ٤ ٣٣ ٠٥ ٣٥ ٦ ,"25,50","357,494","906,240","1217,388","640,630","1232,705"
dataset\gen_cards\f511.jpg,ماهرة كاسر عبدالحليم جساس,٢٠ ٤٨٣ ٣ ١ ٥٦ ٥٢ ٤٨ ١ ,"25,50","357,494","863,240","1217,388","640,630","1232,705"
dataset\gen_cards\f512.jpg,نوال محسن سراج عبدي,١٠ ٧٩٩ ٣ ٦ ٧٨ ٠٢ ٢٢ ٩ ,"25,50","357,494","916,240","1217,388","640,630","1232,705"
dataset\gen_cards\f513.jpg,امجاد مسلمة شديد خضر,١٤ ١٧٠ ٧ ١ ٧٤ ٧١ ١٢ ٤ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\f514.jpg,سدر عبدالجميل موفق عبدالجليل,٨١ ٣٧١ ٨ ٧ ٣٨ ٠٥ ٤٩ ٩ ,"25,50","357,494","811,240","1217,388","640,630","1232,705"
dataset\gen_cards\f515.jpg,هيام مدحت عماد اياد,٣٠ ٥٨٦ ٩ ٠ ٣٣ ٩٣ ٦٥ ٣ ,"25,50","357,494","968,240","1217,388","640,630","1232,705"
dataset\gen_cards\f516.jpg,منيبة عتابة طريف لباب,٨٩ ٨٣٦ ١ ٦ ٧٩ ٦٥ ٩٦ ٠ ,"25,50","357,494","944,240","1217,388","640,630","1232,705"
dataset\gen_cards\f517.jpg,نجلاء عليان نوري فضل,٥١ ٢٧٣ ٥ ٥ ٠٢ ٤٠ ٦٥ ٨ ,"25,50","357,494","942,240","1217,388","640,630","1232,705"
dataset\gen_cards\f518.jpg,اسما معين عقبة خازن,٦٧ ٤٥٩ ٥ ٩ ٧٩ ٨١ ٤١ ٦ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\f519.jpg,الاء ساري فهمي عريب,٦٦ ٦٠٩ ٨ ١ ٤٥ ٣٧ ٩٠ ٤ ,"25,50","357,494","922,240","1217,388","640,630","1232,705"
dataset\gen_cards\f520.jpg,رهام مسيب رغيد مخلص,٣٧ ٦٠٤ ٤ ٤ ٠٤ ٤٢ ٢٧ ١ ,"25,50","357,494","914,240","1217,388","640,630","1232,705"
dataset\gen_cards\f521.jpg,فرح صارم جازم ضيف,٥٣ ٥٩٦ ٥ ٨ ٢٧ ٣٦ ٧٩ ٩ ,"25,50","357,494","940,240","1217,388","640,630","1232,705"
dataset\gen_cards\f522.jpg,عيدة رامي ناجي ناظم,٨٩ ٢٥٢ ٤ ٠ ١٣ ٠١ ٠٤ ٣ ,"25,50","357,494","963,240","1217,388","640,630","1232,705"
dataset\gen_cards\f523.jpg,كندة مستور ايسر هاشم,٠٧ ٣٩٨ ٨ ٠ ٢٨ ٩٧ ١٢ ٣ ,"25,50","357,494","931,240","1217,388","640,630","1232,705"
dataset\gen_cards\f524.jpg,عفاف مشاري اجاويد شافع,٣٦ ٦٨٩ ١ ٤ ٧٢ ٠٠ ١٤ ٦ ,"25,50","357,494","904,240","1217,388","640,630","1232,705"
dataset\gen_cards\f525.jpg,بسيمة توفيق تامر فوزي,٧٧ ٣٩٦ ٢ ٠ ٦١ ٣١ ٥٢ ٨ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f526.jpg,حياة محبوب عبدالحليم وليد,١٥ ١٠٤ ٣ ١ ٦٥ ٠٩ ٩١ ٨ ,"25,50","357,494","877,240","1217,388","640,630","1232,705"
dataset\gen_cards\f527.jpg,ود جمال معاد مشعل,٥٦ ٩٥٩ ٥ ١ ٢٠ ٢١ ٠٥ ٧ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f528.jpg,باسلة ناشر عيضة فرج,٧٥ ٠٣٤ ٤ ٩ ٢٨ ٩٤ ٧٥ ١ ,"25,50","357,494","953,240","1217,388","640,630","1232,705"
dataset\gen_cards\f529.jpg,جوري عليم جساس عبدالحليم,٦٢ ٨٩٠ ٧ ٦ ٧٠ ٨٧ ٣١ ٢ ,"25,50","357,494","876,240","1217,388","640,630","1232,705"
dataset\gen_cards\f530.jpg,وديعة مهند وهبة ناشد,٣٥ ٢٧٨ ٠ ١ ٥٨ ٤٠ ٧٦ ١ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\f531.jpg,جويرية قدامة عبدالجبار وسيم,٧٣ ٠٨٦ ٦ ٠ ٦٧ ١٥ ٨٤ ٤ ,"25,50","357,494","883,240","1217,388","640,630","1232,705"
dataset\gen_cards\f532.jpg,غيد ثروت كريم اشهب,٥١ ٦٥٦ ٠ ٦ ٢٥ ٨٨ ٣٨ ٧ ,"25,50","357,494","940,240","1217,388","640,630","1232,705"
dataset\gen_cards\f533.jpg,شجن ممدوح نضال مبروك,٣٩ ٤٥٩ ٠ ١ ٧٢ ٥٩ ٤٦ ٦ ,"25,50","357,494","901,240","1217,388","640,630","1232,705"
dataset\gen_cards\f534.jpg,ماريا كاسب تقي ليث,٣٧ ٠٠٤ ١ ٣ ٣٧ ٢١ ٢٢ ٠ ,"25,50","357,494","983,240","1217,388","640,630","1232,705"
dataset\gen_cards\f535.jpg,سيلين حنبل فياض مطلب,٦٠ ٠٣٧ ٧ ٠ ٣٨ ٥٩ ٧٤ ٨ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f536.jpg,طيب نواس جازم عبدالله,٨٩ ٨٥٥ ٠ ٨ ٦٣ ٦٩ ٣١ ٩ ,"25,50","357,494","927,240","1217,388","640,630","1232,705"
dataset\gen_cards\f537.jpg,رجاء نادر فريج عايض,٨٥ ٨٦٣ ٨ ٩ ٢٦ ٥٣ ٦٠ ٩ ,"25,50","357,494","949,240","1217,388","640,630","1232,705"
dataset\gen_cards\f538.jpg,نرجس فيض متعب نورس,٠٧ ١٨٢ ١ ٥ ٥٣ ٨٣ ٢٤ ٦ ,"25,50","357,494","930,240","1217,388","640,630","1232,705"
dataset\gen_cards\f539.jpg,رابعة صدام نعيم ضرام,٨٣ ٥٣٧ ٠ ٩ ٤٦ ١٢ ٩٠ ٧ ,"25,50","357,494","959,240","1217,388","640,630","1232,705"
dataset\gen_cards\f540.jpg,حياة راتب مسلمة ثنيان,٦٩ ٩٣٤ ٠ ٠ ٤٩ ٣٠ ١٤ ٤ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\f541.jpg,متام نافع مطير امين,١٧ ٣٧٣ ٨ ٠ ٠٧ ٨٨ ٢٢ ٥ ,"25,50","357,494","975,240","1217,388","640,630","1232,705"
dataset\gen_cards\f542.jpg,سبيعة رفاعي جليل جلال,١٠ ٥١٠ ٣ ٣ ٨٦ ١٩ ٣٢ ١ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f543.jpg,نسرين سداد جنادة كاظم,٠٨ ٨٧٤ ٤ ٣ ٠٦ ٩٥ ٣٩ ٦ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\f544.jpg,مرام نوح شريح هلال,٧٣ ٣٣٥ ٥ ٨ ٧٥ ٣٨ ٤٩ ٦ ,"25,50","357,494","963,240","1217,388","640,630","1232,705"
dataset\gen_cards\f545.jpg,سفيانة سيف عائد مشرف,٣٠ ٦٨٠ ٦ ٧ ٥٢ ٤٣ ٦١ ٧ ,"25,50","357,494","936,240","1217,388","640,630","1232,705"
dataset\gen_cards\f546.jpg,سدن عوني اشهم هود,٣٣ ١٨٦ ١ ٥ ١٨ ٥٨ ٧٠ ٨ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\f547.jpg,افتخار بشر عبده نصير,٥٥ ٣٦٨ ٤ ٠ ٥١ ٠٠ ٧٩ ٤ ,"25,50","357,494","966,240","1217,388","640,630","1232,705"
dataset\gen_cards\f548.jpg,زكية رجب محمود غيث,٨٩ ٠٢٥ ٤ ٠ ٨٤ ٦٣ ٧٧ ٩ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f549.jpg,امتثال ادغم فكري عكلة,١٨ ٠٧٦ ٧ ٥ ٤٠ ٤٠ ٦٢ ٢ ,"25,50","357,494","960,240","1217,388","640,630","1232,705"
dataset\gen_cards\f550.jpg,نورس مخلد نجم مطاوع,٧٤ ٨٧٨ ١ ٠ ٥١ ٨٢ ٤٤ ٠ ,"25,50","357,494","955,240","1217,388","640,630","1232,705"
dataset\gen_cards\f551.jpg,براء عبدالرب شجاع سبع,٤٧ ١١٠ ٢ ٤ ٢٤ ٧٥ ٦٨ ٩ ,"25,50","357,494","907,240","1217,388","640,630","1232,705"
dataset\gen_cards\f552.jpg,زكية مرتضا شديد شريح,٦٢ ٣٣٤ ٣ ٣ ٠٧ ١٥ ٦٢ ٠ ,"25,50","357,494","923,240","1217,388","640,630","1232,705"
dataset\gen_cards\f553.jpg,شيماء نجاد ركين فهيم,٩١ ٥٥٢ ٢ ٩ ٧٧ ٣٠ ٦٤ ٦ ,"25,50","357,494","975,240","1217,388","640,630","1232,705"
dataset\gen_cards\f554.jpg,خزينة اغلب خالد حمد,٥٨ ٧٥٤ ٣ ٥ ٤٩ ٥١ ٣٦ ٣ ,"25,50","357,494","982,240","1217,388","640,630","1232,705"
dataset\gen_cards\f555.jpg,نورهان اديب جودت داوود,٣٥ ٣٧٥ ٢ ٦ ٥٦ ٥٣ ٤٦ ٨ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f556.jpg,ريما عبدالرووف بكري راجح,٤٨ ٠٥٥ ٥ ٠ ١٤ ٤١ ٣١ ٢ ,"25,50","357,494","855,240","1217,388","640,630","1232,705"
dataset\gen_cards\f557.jpg,ريا عازم رعد داني,٩٧ ٦٨١ ٥ ٣ ٧٩ ٨٥ ٦٦ ٠ ,"25,50","357,494","980,240","1217,388","640,630","1232,705"
dataset\gen_cards\f558.jpg,خزينة سرمد تمام ظاهر,١١ ٤٩٨ ٨ ٧ ٢٠ ١٨ ٩١ ٤ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\f559.jpg,ثويبة خزعل عادل الحبيب,٤١ ٢٣٧ ٢ ٣ ٨٠ ١٣ ١٢ ٧ ,"25,50","357,494","917,240","1217,388","640,630","1232,705"
dataset\gen_cards\f560.jpg,تولين محيا سيار شيبان,٩٣ ٣٦٧ ٦ ٣ ١٨ ٨٤ ٥٩ ٧ ,"25,50","357,494","951,240","1217,388","640,630","1232,705"
dataset\gen_cards\f561.jpg,تماضر سمعان عنتر غفار,٤٤ ٣٩٧ ٨ ٧ ٢١ ٥٦ ٢٦ ٦ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f562.jpg,حنان حسني رافد هشام,٠١ ٦٨٣ ٧ ٢ ١٦ ٥٣ ٢٦ ٢ ,"25,50","357,494","949,240","1217,388","640,630","1232,705"
dataset\gen_cards\f563.jpg,مرام عجاج فراس فرج,٦٩ ٠٦٦ ٣ ١ ٤٦ ٥٥ ٥٠ ٦ ,"25,50","357,494","947,240","1217,388","640,630","1232,705"
dataset\gen_cards\f564.jpg,وعد مصعب عبدالعزيز سطام,٢٨ ٦٣٩ ٥ ٨ ٩٣ ٨٨ ٣٤ ٨ ,"25,50","357,494","858,240","1217,388","640,630","1232,705"
dataset\gen_cards\f565.jpg,عائذة حماد سحيم مبخوت,٣٠ ٦٧٩ ٥ ١ ٥٢ ٦١ ٨٥ ٠ ,"25,50","357,494","921,240","1217,388","640,630","1232,705"
dataset\gen_cards\f566.jpg,سهام مغيث جراح سفيان,٠٧ ٠١٣ ١ ٧ ٢٤ ٥٩ ٢٢ ٣ ,"25,50","357,494","929,240","1217,388","640,630","1232,705"
dataset\gen_cards\f567.jpg,نجد مسعود ماهر شهم,٢٧ ٣٥٥ ٥ ٠ ١٩ ٤٥ ٤٥ ٠ ,"25,50","357,494","941,240","1217,388","640,630","1232,705"
dataset\gen_cards\f568.jpg,ربا ناصر الدين قيس عبدالغفور,٤٨ ١٩١ ٧ ٠ ٢٦ ٦٧ ٨٢ ٢ ,"25,50","357,494","802,240","1217,388","640,630","1232,705"
dataset\gen_cards\f569.jpg,رواء مغيرة سميع شاهد,١١ ٢٧٣ ٧ ٧ ٠٨ ٤٨ ٤٤ ٩ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\f570.jpg,امارة ملحم شادي نورس,٢٥ ٧٩٨ ٩ ١ ٥٩ ٧١ ٩١ ٤ ,"25,50","357,494","929,240","1217,388","640,630","1232,705"
dataset\gen_cards\f571.jpg,منيبة حمزة عاكف سيار,٢٧ ١٢٠ ٣ ٠ ٧٦ ١٣ ٨١ ٤ ,"25,50","357,494","940,240","1217,388","640,630","1232,705"
dataset\gen_cards\f572.jpg,شجن باشق بكر نصار,٥٢ ٨٥٠ ٨ ٢ ٩٨ ٢٩ ٤٣ ٨ ,"25,50","357,494","969,240","1217,388","640,630","1232,705"
dataset\gen_cards\f573.jpg,افكار تواب عبدي خضر,٦٧ ٣٠٠ ٣ ٥ ٧٧ ٤٥ ٦٨ ٧ ,"25,50","357,494","942,240","1217,388","640,630","1232,705"
dataset\gen_cards\f574.jpg,جنا كعب مقرن ستار,٩٥ ٠٨٩ ٨ ١ ٥٣ ٥٥ ٠٢ ٤ ,"25,50","357,494","963,240","1217,388","640,630","1232,705"
dataset\gen_cards\f575.jpg,رضا برد رافي مستور,٣٧ ٨٧٥ ٥ ٠ ٧١ ٦٩ ٩٤ ٥ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\f576.jpg,شريفة عبدالرووف ورد فكري,٠٥ ٨٨٨ ٤ ٩ ٠٦ ٣٣ ٦٦ ٤ ,"25,50","357,494","876,240","1217,388","640,630","1232,705"
dataset\gen_cards\f577.jpg,امنة اكمل فراج صبيح,٦٩ ٤٩٩ ٩ ٦ ٤٩ ٥٣ ٣٩ ٢ ,"25,50","357,494","956,240","1217,388","640,630","1232,705"
dataset\gen_cards\f578.jpg,بسيمة سلمة نامي قتادة,٤٠ ٩٢٣ ٠ ١ ٦٠ ٠٢ ٦٦ ٧ ,"25,50","357,494","961,240","1217,388","640,630","1232,705"
dataset\gen_cards\f579.jpg,يسرا شبل عمار عاطف,٠٦ ٩٨٠ ٢ ٧ ٤٥ ٧٣ ٩٢ ٥ ,"25,50","357,494","946,240","1217,388","640,630","1232,705"
dataset\gen_cards\f580.jpg,ليال طموح معاد سالم,٠٦ ٨٨٣ ٧ ٥ ٣٨ ٧١ ٧٧ ٩ ,"25,50","357,494","958,240","1217,388","640,630","1232,705"
dataset\gen_cards\f581.jpg,اماني بطاح ايمن مازن,٦٥ ١٢٧ ٦ ٢ ٧٦ ٢٢ ١١ ٧ ,"25,50","357,494","961,240","1217,388","640,630","1232,705"
dataset\gen_cards\f582.jpg,سمة صفوان اشهم معتوق,٣٦ ٣٣٦ ٦ ٨ ٥٧ ١٠ ٩٩ ٢ ,"25,50","357,494","901,240","1217,388","640,630","1232,705"
dataset\gen_cards\f583.jpg,تولين ذعار نديم عبدالكريم,٧٩ ٢٦٩ ٣ ٧ ٥٣ ٨١ ٨٣ ٠ ,"25,50","357,494","911,240","1217,388","640,630","1232,705"
dataset\gen_cards\f584.jpg,بارعة حنشل عبودة بشارة,٠٥ ٠٦٣ ٢ ٠ ٧٤ ٠٩ ٩١ ٣ ,"25,50","357,494","917,240","1217,388","640,630","1232,705"
dataset\gen_cards\f585.jpg,حسناء حجاج عماد جساس,١١ ٣١٩ ٩ ٤ ١٦ ٠٦ ٩٦ ١ ,"25,50","357,494","918,240","1217,388","640,630","1232,705"
dataset\gen_cards\f586.jpg,رانيا رويشد لبيد صميم,٢١ ١٥٩ ٣ ٤ ٠٤ ٥١ ٧٧ ٣ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\f587.jpg,معينة مفتاح رفعت ليث,٩٥ ٦٨٦ ٢ ٢ ٥٥ ٦٣ ٧٩ ٠ ,"25,50","357,494","959,240","1217,388","640,630","1232,705"
dataset\gen_cards\f588.jpg,سلامة منذر مبخوت صباح,٧٤ ٠٣٧ ٧ ٥ ٤٣ ٩١ ٤٨ ٨ ,"25,50","357,494","920,240","1217,388","640,630","1232,705"
dataset\gen_cards\f589.jpg,رامة عايض نظمي نافع,٢٣ ٧٦١ ٣ ٠ ٦٩ ٠٩ ٥٨ ٠ ,"25,50","357,494","941,240","1217,388","640,630","1232,705"
dataset\gen_cards\f590.jpg,افراح ضاري قيس سارح,٩٢ ٢٥٦ ٥ ٨ ١٥ ٩٣ ٢٠ ٦ ,"25,50","357,494","929,240","1217,388","640,630","1232,705"
dataset\gen_cards\f591.jpg,ناهية عبدربه عبدالحليم مبروك,٣٦ ٠٧٦ ١ ٣ ٠٦ ٢٤ ٠٧ ٨ ,"25,50","357,494","844,240","1217,388","640,630","1232,705"
dataset\gen_cards\f592.jpg,احسان فطين جبل دغيم,٧٠ ٠١٢ ١ ٧ ٧٣ ٥٦ ٧٤ ٣ ,"25,50","357,494","974,240","1217,388","640,630","1232,705"
dataset\gen_cards\f593.jpg,اروا مديد شادي مرحب,١٦ ٨١٢ ٩ ٥ ٣٠ ٢٥ ٧٦ ٣ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f594.jpg,ناهية لقمان امير ايسر,٤٧ ٢٣٦ ٥ ٠ ٢٣ ٤٥ ٧٣ ٨ ,"25,50","357,494","964,240","1217,388","640,630","1232,705"
dataset\gen_cards\f595.jpg,وجدان ناهض ستار رفيق,٣٣ ٥٦٣ ٠ ٢ ٠٥ ٥١ ٣٦ ٦ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f596.jpg,غيثة فتحي فتيح رشيد,٥٢ ٧٣٨ ٦ ٩ ٧٤ ٠٣ ٨٤ ٥ ,"25,50","357,494","959,240","1217,388","640,630","1232,705"
dataset\gen_cards\f597.jpg,مارية همام حسنين جرير,٣٧ ٨٦١ ٤ ١ ٤٩ ٨٨ ٧٨ ٣ ,"25,50","357,494","933,240","1217,388","640,630","1232,705"
dataset\gen_cards\f598.jpg,منيرة مشاري ساجي مغيث,٨١ ٩٣٤ ١ ٧ ٠٦ ٧٢ ٩٣ ٥ ,"25,50","357,494","904,240","1217,388","640,630","1232,705"
dataset\gen_cards\f599.jpg,لميس علي ساجع سعد,٠٤ ٠٥٨ ٠ ٣ ٣٢ ٢٢ ٨٤ ٧ ,"25,50","357,494","971,240","1217,388","640,630","1232,705"
dataset\gen_cards\f600.jpg,هدا وسام اشهم نديم,٥٩ ٨٣١ ٢ ٠ ٠١ ٨٥ ٢٥ ٤ ,"25,50","357,494","967,240","1217,388","640,630","1232,705"
dataset\gen_cards\f601.jpg,ايثار هود هانئ مدحة,٦٩ ٣٩٥ ٧ ٠ ٤٩ ٣٤ ٧٢ ٢ ,"25,50","357,494","971,240","1217,388","640,630","1232,705"
dataset\gen_cards\f602.jpg,مبروكة ابلج لباب منعم,٥٦ ٣٤١ ٥ ٥ ١٨ ٢٣ ٤٢ ٤ ,"25,50","357,494","990,240","1217,388","640,630","1232,705"
dataset\gen_cards\f603.jpg,لجينة عمر عبدالعظيم صاعد,٦٠ ٩٢٣ ٨ ٨ ٠١ ٧٤ ٥٩ ٧ ,"25,50","357,494","887,240","1217,388","640,630","1232,705"
dataset\gen_cards\f604.jpg,ساندرا عتاب نوار فهد,٥٤ ٩٢٢ ٨ ٠ ٨٧ ٩٠ ٩٦ ٧ ,"25,50","357,494","986,240","1217,388","640,630","1232,705"
dataset\gen_cards\f605.jpg,غناء يحيا عقيل صفوت,٤٠ ١٧٣ ١ ٩ ٩٨ ١٢ ٤٤ ٤ ,"25,50","357,494","943,240","1217,388","640,630","1232,705"
dataset\gen_cards\f606.jpg,بسمة زيدون نوفل مزاحم,٥٢ ٣٧٣ ٥ ٥ ٨٣ ٢٩ ٤٠ ٠ ,"25,50","357,494","927,240","1217,388","640,630","1232,705"
dataset\gen_cards\f607.jpg,امنة فاروق معصوم عرفة,٣٥ ٣٦٢ ٦ ٠ ١٦ ٢٨ ١٢ ٤ ,"25,50","357,494","900,240","1217,388","640,630","1232,705"
dataset\gen_cards\f608.jpg,سالي رفيق جبران عبدالرحيم,٢٣ ٣٥٣ ٩ ٢ ٤٠ ٦٧ ٢٥ ٣ ,"25,50","357,494","868,240","1217,388","640,630","1232,705"
dataset\gen_cards\f609.jpg,افتخار ذياب مرحب زيدون,٤٢ ٦٤٨ ٠ ٦ ٣٧ ٢٢ ٦٤ ٤ ,"25,50","357,494","923,240","1217,388","640,630","1232,705"
dataset\gen_cards\f610.jpg,ساهرة مناحي بسيم مظفر,٦٧ ٤٧٠ ٨ ١ ٦٦ ٨٤ ٣٩ ١ ,"25,50","357,494","937,240","1217,388","640,630","1232,705"
dataset\gen_cards\f611.jpg,رمزية خزعل سميع ناصح,١٨ ٠٥٣ ٣ ٣ ١٩ ٣٩ ٤٩ ٦ ,"25,50","357,494","923,240","1217,388","640,630","1232,705"
dataset\gen_cards\f612.jpg,نجود خزعل رزين عبدي,٨٦ ٤٢٠ ٦ ٩ ٦٠ ٠٨ ٧٩ ٣ ,"25,50","357,494","928,240","1217,388","640,630","1232,705"
dataset\gen_cards\f613.jpg,احلام عديل سامر حسين,٦٦ ٢٢٢ ٨ ٧ ٤٦ ٤٥ ٦٤ ٢ ,"25,50","357,494","938,240","1217,388","640,630","1232,705"
dataset\gen_cards\f614.jpg,غريبة سلمان عبدالبصير نظير,٥١ ٠٠٦ ٧ ٢ ٠٥ ٨٩ ٧٣ ٠ ,"25,50","357,494","864,240","1217,388","640,630","1232,705"
dataset\gen_cards\f615.jpg,سميحة اكثم معروف عويس,٢٧ ٥٦٣ ٢ ٧ ٨٣ ٣٣ ٦٦ ٠ ,"25,50","357,494","914,240","1217,388","640,630","1232,705"
dataset\gen_cards\f616.jpg,سالي مضر مدرك عدلي,٢٦ ١٥٣ ٣ ٩ ٩٥ ٦٠ ٨٣ ٦ ,"25,50","357,494","945,240","1217,388","640,630","1232,705"
dataset\gen_cards\f617.jpg,نوار معتضد مدحة يعقوب,٩٠ ٨٥٥ ٧ ٩ ٠٠ ٦٧ ٠٧ ٨ ,"25,50","357,494","907,240","1217,388","640,630","1232,705"
dataset\gen_cards\f618.jpg,ولاء بهجت عبدالباقي تواب,٩٦ ٠٦٦ ٠ ٢ ٧٢ ٥٣ ٦٧ ٣ ,"25,50","357,494","882,240","1217,388","640,630","1232,705"
